date,price,tavg,tmin,tmax,prcp,wdir,wspd,pres
2007-05-07,4850,27.277777777777775,25.0,31.61111111111111,1.488,248,4.2,1011.0
2007-05-08,4850,27.77777777777778,26.0,33.388888888888886,1.488,248,5.2,1011.0
2007-05-09,4850,27.38888888888889,24.0,33.0,1.488,248,6.2,1011.0
2007-05-10,4850,26.611111111111114,24.0,33.388888888888886,1.488,248,4.6,1011.0
2007-05-11,4850,27.88888888888889,24.0,34.0,0.24,248,4.7,1011.0
2007-05-14,4850,24.499999999999996,24.0,25.777777777777782,1.661,248,3.9,1011.0
2007-05-15,4850,27.5,25.0,32.0,0.0,248,6.2,1011.0
2007-05-16,4850,29.0,25.611111111111107,33.388888888888886,0.0,248,7.1,1011.0
2007-05-17,4850,28.88888888888889,26.0,34.611111111111114,0.0,248,7.1,1011.0
2007-05-18,4850,28.22222222222222,24.61111111111111,33.22222222222222,0.0,248,5.6,1011.0
2007-05-21,4850,28.388888888888886,24.0,34.77777777777778,0.0,248,6.1,1011.0
2007-05-22,4850,28.77777777777778,25.500000000000004,35.22222222222222,0.319,248,8.8,1011.0
2007-05-23,4850,30.11111111111111,26.0,35.0,1.539,248,8.8,1011.0
2007-05-24,4850,30.38888888888889,26.0,35.22222222222222,1.539,248,8.8,1011.0
2007-05-25,4850,28.000000000000004,24.0,34.0,1.539,253,7.0,1011.0
2007-05-28,4850,26.22222222222222,24.0,34.388888888888886,0.28,253,4.6,1011.0
2007-05-29,4850,26.888888888888893,24.0,33.22222222222222,0.28,253,4.6,1011.0
2007-05-30,4850,28.5,22.77777777777778,34.388888888888886,0.78,253,5.0,1011.0
2007-05-31,4850,28.388888888888886,25.222222222222225,34.77777777777778,0.78,253,5.3,1011.0
2007-06-01,4850,29.38888888888889,25.611111111111107,35.22222222222222,0.78,253,6.5,1011.0
2007-06-04,4850,29.38888888888889,25.72222222222222,33.72222222222222,0.78,253,5.0,1011.0
2007-06-05,4850,27.38888888888889,24.0,33.72222222222222,0.78,253,5.0,1011.0
2007-06-06,4850,28.61111111111111,25.27777777777778,34.111111111111114,0.78,253,5.0,1011.0
2007-06-07,4850,28.77777777777778,25.27777777777778,34.111111111111114,0.78,253,5.0,1011.0
2007-06-08,4850,30.11111111111111,25.27777777777778,35.0,0.78,253,5.0,1011.0
2007-06-11,4850,30.11111111111111,26.999999999999996,36.72222222222222,0.78,253,7.1,1011.0
2007-06-12,4850,28.111111111111107,24.222222222222218,36.111111111111114,0.78,253,4.5,1011.0
2007-06-13,4850,30.27777777777778,24.222222222222218,34.72222222222222,0.78,253,4.5,1011.0
2007-06-14,4850,28.277777777777782,26.22222222222222,34.27777777777778,0.78,253,5.3,1011.0
2007-06-15,4850,27.22222222222222,25.0,33.72222222222222,0.78,253,4.3,1011.0
2007-06-18,4850,27.722222222222225,24.0,34.22222222222222,0.909,253,3.7,1011.0
2007-06-19,4850,26.888888888888893,24.0,32.77777777777778,0.909,253,3.7,1011.0
2007-06-20,4850,26.611111111111114,24.0,33.388888888888886,0.909,253,4.3,1011.0
2007-06-21,4850,28.111111111111107,25.0,33.0,0.909,253,7.0,1011.0
2007-06-22,5100,25.72222222222222,25.0,28.277777777777782,0.909,253,7.0,1011.0
2007-06-25,5100,26.22222222222222,24.0,31.0,0.28,253,4.4,1011.0
2007-06-26,5100,26.22222222222222,24.0,33.27777777777778,0.28,253,7.3,1011.0
2007-06-27,5100,26.888888888888893,24.0,34.611111111111114,0.161,253,6.3,1011.0
2007-06-28,4850,26.611111111111114,24.0,31.27777777777778,0.161,253,5.2,1011.0
2007-06-29,5100,27.22222222222222,23.22222222222222,31.38888888888889,0.0,253,6.5,1011.0
2007-07-02,5100,26.722222222222218,24.222222222222218,29.27777777777778,0.0,253,6.0,1011.0
2007-07-03,5100,25.777777777777782,23.22222222222222,33.0,0.098,253,6.0,1011.0
2007-07-04,5100,26.611111111111114,23.22222222222222,33.0,0.098,253,6.0,1011.0
2007-07-05,5100,26.38888888888889,23.22222222222222,32.388888888888886,0.669,253,6.0,1011.0
2007-07-06,5100,26.11111111111111,24.0,31.0,0.161,253,8.3,1011.0
2007-07-10,5100,26.888888888888893,24.0,32.22222222222222,0.469,247,10.4,1011.0
2007-07-11,5100,25.27777777777778,24.0,30.22222222222222,0.0,247,10.4,1011.0
2007-07-12,5100,27.38888888888889,24.0,33.22222222222222,0.0,247,10.4,1011.0
2007-07-13,5100,27.38888888888889,24.0,33.5,0.669,247,9.7,1011.0
2007-07-16,5100,25.888888888888886,23.000000000000004,28.388888888888886,0.669,247,5.4,1011.0
2007-07-17,5100,28.22222222222222,24.222222222222218,33.611111111111114,1.65,247,5.2,1011.0
2007-07-18,5100,28.277777777777782,25.0,33.22222222222222,1.65,247,5.2,1011.0
2007-07-19,5100,26.999999999999996,25.222222222222225,33.77777777777778,1.65,247,5.4,1011.0
2007-07-20,5100,28.61111111111111,25.222222222222225,33.77777777777778,4.291,247,5.4,1011.0
2007-07-23,5100,28.277777777777782,25.0,33.0,4.291,247,5.2,1011.0
2007-07-24,5100,27.22222222222222,24.0,34.22222222222222,4.291,247,5.2,1011.0
2007-07-25,5100,27.22222222222222,24.0,34.611111111111114,4.291,247,5.2,1011.0
2007-07-26,5100,26.722222222222218,23.388888888888886,33.388888888888886,4.291,247,4.8,1011.0
2007-07-27,5100,27.38888888888889,23.388888888888886,33.611111111111114,4.291,247,4.8,1011.0
2007-07-30,5100,25.500000000000004,24.0,33.27777777777778,0.48,247,8.3,1011.0
2007-07-31,5100,27.11111111111111,24.0,31.22222222222222,0.331,247,8.3,1011.0
2007-08-01,5100,27.5,23.277777777777782,32.388888888888886,0.319,247,7.5,1011.0
2007-08-02,5100,24.222222222222218,21.999999999999996,27.77777777777778,0.319,247,6.6,1011.0
2007-08-03,5100,25.500000000000004,21.999999999999996,28.277777777777782,0.098,247,6.6,1011.0
2007-08-07,5100,28.111111111111107,24.499999999999996,33.22222222222222,0.752,240,12.4,1011.0
2007-08-08,5100,26.888888888888893,23.000000000000004,31.27777777777778,0.752,239,7.8,1011.0
2007-08-10,5100,25.888888888888886,23.000000000000004,30.27777777777778,1.461,239,7.8,1011.0
2007-08-13,5100,29.0,25.611111111111107,33.388888888888886,0.161,238,9.4,1011.0
2007-08-14,5100,29.77777777777778,26.0,34.72222222222222,0.161,244,9.7,1011.0
2007-08-15,5100,29.27777777777778,26.0,34.22222222222222,0.161,216,10.6,1011.0
2007-08-16,5100,26.888888888888893,26.0,31.38888888888889,0.161,216,10.6,1011.0
2007-08-17,5100,27.38888888888889,25.0,31.22222222222222,0.161,225,11.9,1011.0
2007-08-20,5100,27.722222222222225,25.0,33.0,0.161,215,6.6,1011.0
2007-08-21,5100,27.88888888888889,25.777777777777782,32.388888888888886,0.079,215,10.1,1011.0
2007-08-22,5100,28.388888888888886,25.0,33.72222222222222,0.079,227,7.1,1011.0
2007-08-23,5100,29.27777777777778,25.38888888888889,34.0,0.831,209,5.2,1011.0
2007-08-24,5100,27.61111111111111,25.0,33.22222222222222,0.831,209,6.5,1011.0
2007-08-28,5100,26.27777777777778,23.000000000000004,33.388888888888886,4.098,209,6.8,1011.0
2007-08-29,5100,27.77777777777778,26.0,33.388888888888886,4.098,209,6.8,1011.0
2007-08-30,5100,28.5,26.0,33.0,4.098,209,6.8,1011.0
2007-08-31,5100,28.000000000000004,24.0,34.22222222222222,4.098,228,5.4,1011.0
2007-09-04,5100,27.11111111111111,24.0,33.0,0.39,228,4.1,1011.0
2007-09-05,5100,29.38888888888889,24.222222222222218,35.0,0.39,228,4.1,1011.0
2007-09-06,5100,29.5,25.0,33.72222222222222,0.39,228,5.4,1011.0
2007-09-07,5350,27.22222222222222,25.0,34.388888888888886,0.39,228,5.4,1011.0
2007-09-10,5350,28.111111111111107,25.222222222222225,34.0,0.39,228,6.9,1011.0
2007-09-11,5350,27.88888888888889,25.0,33.77777777777778,0.39,228,6.9,1011.0
2007-09-12,5350,26.77777777777778,24.0,33.0,0.39,228,5.3,1011.0
2007-09-13,5350,28.72222222222222,24.88888888888889,33.388888888888886,0.39,228,5.4,1011.0
2007-09-14,5350,25.38888888888889,23.000000000000004,32.22222222222222,0.39,228,4.4,1011.0
2007-09-17,5350,27.77777777777778,25.0,32.388888888888886,0.24,228,9.4,1011.0
2007-09-18,5350,25.777777777777782,23.000000000000004,30.0,0.24,270,6.6,1011.0
2007-09-19,5350,26.27777777777778,23.000000000000004,31.61111111111111,0.24,270,6.6,1011.0
2007-09-20,5350,26.22222222222222,23.000000000000004,31.0,0.24,270,6.6,1011.0
2007-09-21,5750,24.222222222222218,23.000000000000004,28.388888888888886,1.26,270,6.6,1011.0
2007-09-24,5750,28.111111111111107,25.0,32.611111111111114,0.469,239,6.7,1011.0
2007-09-25,5750,27.22222222222222,25.0,32.388888888888886,0.469,239,7.8,1011.0
2007-09-26,5750,27.38888888888889,25.0,33.388888888888886,0.469,239,7.8,1011.0
2007-09-27,5750,25.72222222222222,23.000000000000004,33.611111111111114,0.469,239,5.4,1011.0
2007-09-28,5750,24.72222222222222,23.000000000000004,29.38888888888889,0.469,239,5.4,1011.0
2007-10-01,5750,26.611111111111114,23.388888888888886,30.77777777777778,0.201,239,9.3,1011.0
2007-10-02,5750,25.500000000000004,24.0,30.22222222222222,0.201,235,12.2,1011.0
2007-10-03,5750,26.27777777777778,24.0,30.22222222222222,0.201,311,8.9,1011.0
2007-10-04,5750,27.11111111111111,24.61111111111111,32.611111111111114,0.201,311,8.9,1011.0
2007-10-05,5750,26.38888888888889,24.0,31.22222222222222,0.791,311,6.0,1011.0
2007-10-08,5750,28.22222222222222,24.0,33.611111111111114,0.791,311,4.6,1011.0
2007-10-09,5750,27.722222222222225,21.999999999999996,34.77777777777778,0.791,311,5.2,1011.0
2007-10-10,5750,26.722222222222218,23.22222222222222,33.111111111111114,0.791,311,4.8,1011.0
2007-10-12,5750,25.888888888888886,21.999999999999996,32.0,1.382,311,4.8,1011.0
2007-10-15,5750,26.0,22.22222222222222,34.22222222222222,0.488,311,5.0,1011.0
2007-10-16,5750,26.77777777777778,22.22222222222222,33.0,0.488,311,5.0,1011.0
2007-10-17,5750,25.72222222222222,22.277777777777775,33.72222222222222,0.488,311,5.3,1011.0
2007-10-18,5750,26.22222222222222,23.000000000000004,33.22222222222222,0.37,311,5.3,1011.0
2007-10-19,5750,25.888888888888886,21.999999999999996,32.388888888888886,0.37,311,5.7,1011.0
2007-10-22,5750,25.72222222222222,24.0,33.388888888888886,0.37,311,4.4,1011.0
2007-10-23,5750,25.38888888888889,24.0,30.22222222222222,0.37,311,4.4,1011.0
2007-10-25,5750,24.61111111111111,23.000000000000004,27.77777777777778,0.37,311,5.0,1011.0
2007-10-26,5750,25.777777777777782,23.000000000000004,32.388888888888886,0.78,311,3.5,1011.0
2007-10-29,5750,27.61111111111111,22.61111111111111,29.38888888888889,0.78,311,7.3,1011.0
2007-10-31,5750,26.5,21.22222222222222,32.0,0.78,324,6.0,1011.0
2007-11-01,5750,26.22222222222222,23.000000000000004,31.61111111111111,0.78,324,8.7,1011.0
2007-11-02,5750,25.27777777777778,23.000000000000004,31.72222222222222,0.78,324,8.7,1011.0
2007-11-05,5750,25.777777777777782,23.000000000000004,31.0,0.78,357,3.8,1011.0
2007-11-06,5750,25.38888888888889,23.000000000000004,31.72222222222222,0.28,357,3.8,1011.0
2007-11-07,5750,26.611111111111114,23.000000000000004,32.0,1.701,357,3.8,1011.0
2007-11-08,5750,26.22222222222222,21.0,32.0,1.701,357,3.2,1011.0
2007-11-09,5750,26.11111111111111,22.38888888888889,32.0,1.701,357,6.3,1011.0
2007-11-12,5750,26.77777777777778,21.999999999999996,32.27777777777778,1.701,357,6.3,1011.0
2007-11-14,5750,25.777777777777782,23.000000000000004,33.72222222222222,1.701,357,4.3,1011.0
2007-11-15,5750,25.11111111111111,21.999999999999996,31.22222222222222,1.701,357,3.6,1011.0
2007-11-16,5750,26.22222222222222,21.999999999999996,32.388888888888886,0.0,357,3.6,1011.0
2007-11-19,5750,25.611111111111107,24.0,28.277777777777782,6.1,357,3.6,1011.0
2007-11-20,5750,25.777777777777782,21.999999999999996,32.0,6.1,357,6.1,1011.0
2007-11-21,5750,26.11111111111111,21.27777777777778,32.0,6.1,357,5.9,1011.0
2007-11-23,5750,23.88888888888889,21.999999999999996,27.277777777777775,6.1,328,10.1,1011.0
2007-11-26,5750,26.27777777777778,21.38888888888889,32.72222222222222,6.1,343,6.2,1011.0
2007-11-27,5750,25.777777777777782,21.999999999999996,31.27777777777778,6.1,327,5.7,1011.0
2007-11-28,5900,24.777777777777775,20.0,30.0,6.1,36,5.8,1011.0
2007-11-29,5900,23.61111111111111,21.0,29.0,6.1,36,4.3,1011.0
2007-11-30,5900,22.77777777777778,16.38888888888889,29.72222222222222,6.1,36,3.5,1011.0
2007-12-03,5900,25.72222222222222,19.222222222222218,32.388888888888886,6.1,36,3.4,1011.0
2007-12-04,5900,26.22222222222222,20.38888888888889,33.72222222222222,6.1,36,3.9,1011.0
2007-12-05,5900,27.22222222222222,21.22222222222222,33.0,6.1,36,4.2,1011.0
2007-12-06,5900,26.999999999999996,21.999999999999996,33.22222222222222,6.1,336,4.4,1011.0
2007-12-07,5900,26.27777777777778,21.999999999999996,31.38888888888889,6.1,336,3.8,1011.0
2007-12-10,5900,27.22222222222222,21.999999999999996,33.22222222222222,6.1,336,4.0,1011.0
2007-12-11,5900,26.722222222222218,23.000000000000004,32.611111111111114,6.1,336,4.4,1011.0
2007-12-12,5900,27.77777777777778,23.22222222222222,33.72222222222222,6.1,336,4.3,1011.0
2007-12-13,5900,27.277777777777775,24.0,32.0,6.1,336,3.9,1011.0
2007-12-14,5900,27.77777777777778,23.000000000000004,33.388888888888886,6.1,336,5.6,1011.0
2007-12-17,5900,28.277777777777782,23.000000000000004,34.0,6.1,336,4.1,1011.0
2007-12-18,5900,27.77777777777778,24.0,33.388888888888886,6.1,336,4.3,1011.0
2007-12-20,5900,26.77777777777778,21.999999999999996,33.77777777777778,6.1,336,4.8,1011.0
2007-12-24,5900,26.11111111111111,21.999999999999996,32.72222222222222,6.1,336,4.3,1011.0
2007-12-25,5900,26.22222222222222,21.999999999999996,33.0,6.1,336,4.1,1011.0
2007-12-26,5900,26.38888888888889,21.22222222222222,32.27777777777778,6.1,336,4.1,1011.0
2007-12-27,5900,25.222222222222225,23.000000000000004,29.61111111111111,6.1,336,3.6,1011.0
2007-12-28,5900,25.27777777777778,21.27777777777778,30.61111111111111,6.1,336,3.5,1011.0
2008-01-02,5900,-4.111111111111111,-6.888888888888888,-1.1111111111111112,6.1,342,9.8,1011.0
2008-01-03,5900,-4.388888888888888,-6.666666666666667,-1.6666666666666667,6.1,322,7.8,1011.0
2008-01-04,5900,-3.944444444444445,-5.833333333333333,-0.8888888888888897,6.1,264,4.8,1011.0
2008-01-07,5900,-3.111111111111112,-4.611111111111111,-0.44444444444444486,6.1,163,7.1,1011.0
2008-01-08,5900,-3.111111111111112,-5.0,-0.44444444444444486,6.1,149,7.6,1011.0
2008-01-09,5900,-3.166666666666666,-4.444444444444445,-0.33333333333333415,6.1,149,9.6,1011.0
2008-01-10,5900,-3.166666666666666,-6.0,0.38888888888889045,6.1,139,7.6,1011.0
2008-01-11,5900,-3.111111111111112,-5.222222222222221,0.5555555555555556,6.1,139,7.6,1011.0
2008-01-14,5900,-2.9444444444444446,-6.111111111111111,0.7222222222222207,6.1,357,12.2,1011.0
2008-01-15,5900,-2.1111111111111116,-6.111111111111111,1.2222222222222239,6.1,357,12.2,1011.0
2008-01-16,5900,-3.166666666666666,-5.555555555555555,0.0,6.1,90,9.6,1011.0
2008-01-17,5900,-3.0555555555555554,-5.555555555555555,0.0,0.0,90,9.6,1011.0
2008-01-18,5900,-2.833333333333334,-5.777777777777777,0.6666666666666683,0.0,90,7.9,1011.0
2008-01-21,5900,-3.166666666666666,-5.555555555555555,1.1111111111111112,0.0,90,9.2,1011.0
2008-01-22,6250,-2.999999999999999,-5.555555555555555,0.5555555555555556,0.0,90,7.7,1011.0
2008-01-23,6250,-2.999999999999999,-5.111111111111111,-1.1111111111111112,0.0,90,8.5,1011.0
2008-01-25,6250,-2.7777777777777777,-4.444444444444445,0.16666666666666508,0.0,90,11.8,1011.0
2008-01-28,6250,-2.2777777777777786,-5.0,1.7777777777777795,0.0,112,11.2,1011.0
2008-01-29,6250,-2.333333333333333,-5.499999999999999,0.777777777777777,0.0,114,13.5,1011.0
2008-01-30,6250,-2.333333333333333,-3.888888888888889,0.777777777777777,0.0,114,13.5,1011.0
2008-01-31,6250,-2.2777777777777786,-5.555555555555555,0.8888888888888897,0.0,87,9.8,1011.0
2008-02-13,6250,-3.111111111111112,-6.555555555555555,0.8888888888888897,0.0,111,7.2,1011.0
2008-02-14,6250,-3.444444444444444,-5.666666666666667,0.16666666666666508,0.0,111,7.2,1011.0
2008-02-18,6250,-3.5000000000000004,-5.555555555555555,0.6666666666666683,0.0,111,4.8,1011.0
2008-02-19,6350,-4.500000000000001,-6.666666666666667,-2.2222222222222223,0.0,111,6.3,1011.0
2008-02-20,6350,-3.111111111111112,-6.333333333333332,0.16666666666666508,0.0,111,8.0,1011.0
2008-02-21,6350,-3.3333333333333335,-5.888888888888889,-1.1111111111111112,0.0,111,9.2,1011.0
2008-02-22,6350,-2.5555555555555562,-5.333333333333334,0.5555555555555556,0.0,111,9.1,1011.0
2008-02-26,6350,-2.4444444444444438,-4.055555555555555,0.777777777777777,0.0,111,10.1,1011.0
2008-02-27,6350,-2.7777777777777777,-4.555555555555555,1.2222222222222239,0.0,150,8.7,1011.0
2008-02-28,6350,-2.9444444444444446,-5.555555555555555,1.0555555555555547,0.0,150,8.9,1011.0
2008-02-29,6350,-3.277777777777777,-5.0,0.11111111111111269,0.0,150,8.6,1011.0
2008-03-03,6350,-3.3888888888888897,-6.4444444444444455,0.777777777777777,0.0,150,8.3,1011.0
2008-03-04,7750,-3.166666666666666,-6.111111111111111,-0.16666666666666707,0.0,150,8.1,1011.0
2008-03-05,7750,-3.2222222222222228,-5.333333333333334,0.0,0.0,150,11.1,1011.0
2008-03-06,7750,-2.4444444444444438,-5.0,1.1111111111111112,0.0,150,11.1,1011.0
2008-03-07,7750,-2.7222222222222214,-5.0,0.6666666666666683,0.0,150,7.0,1011.0
2008-03-10,7750,-2.4444444444444438,-5.0,1.1111111111111112,0.0,150,8.1,1011.0
2008-03-11,7750,-2.166666666666666,-5.0,1.2222222222222239,0.0,150,9.5,1011.0
2008-03-12,7750,-2.1111111111111116,-5.0,1.4444444444444453,0.0,150,10.5,1011.0
2008-03-13,7750,-2.0555555555555554,-4.444444444444445,1.3333333333333326,0.0,150,12.7,1011.0
2008-03-14,7750,-2.1111111111111116,-4.888888888888889,1.8888888888888882,0.0,150,11.7,1011.0
2008-03-17,7750,-2.7222222222222214,-4.888888888888889,0.6666666666666683,0.0,150,11.6,1011.0
2008-03-18,7750,-2.166666666666666,-4.444444444444445,0.2777777777777778,0.0,150,11.6,1011.0
2008-03-19,7750,-2.3888888888888893,-3.888888888888889,0.5555555555555556,0.0,141,11.4,1011.0
2008-03-20,7750,-2.2222222222222223,-3.888888888888889,1.5000000000000016,0.0,112,13.5,1011.0
2008-03-21,7750,-2.1111111111111116,-3.888888888888889,0.777777777777777,0.0,124,14.0,1011.0
2008-03-24,7750,-2.000000000000001,-3.888888888888889,1.5000000000000016,0.0,114,15.4,1011.0
2008-03-25,7750,-1.8333333333333337,-4.777777777777779,1.3333333333333326,0.0,108,13.4,1011.0
2008-03-28,7750,-2.4444444444444438,-3.888888888888889,0.22222222222222143,0.0,132,13.0,1011.0
2008-03-31,7750,-1.6111111111111103,-3.611111111111111,1.6666666666666667,0.0,111,8.5,1011.0
2008-04-01,7750,-1.8333333333333337,-3.3333333333333335,1.2222222222222239,0.0,111,12.0,1011.0
2008-04-02,7650,-1.4999999999999996,-3.3333333333333335,2.000000000000001,0.0,111,13.2,1011.0
2008-04-03,7650,-1.3333333333333326,-3.3333333333333335,1.6666666666666667,0.0,111,13.2,1011.0
2008-04-04,7650,-1.7777777777777775,-3.6666666666666674,1.1111111111111112,0.0,119,13.0,1011.0
2008-04-07,7650,-1.4444444444444453,-3.555555555555555,2.2222222222222223,9.1,118,14.2,1011.0
2008-04-08,7650,-1.6111111111111103,-3.3333333333333335,1.2777777777777761,9.1,139,13.4,1011.0
2008-04-09,7650,-1.6111111111111103,-3.888888888888889,1.4444444444444453,9.1,149,10.5,1011.0
2008-04-11,7650,-1.3333333333333326,-3.6666666666666674,1.7777777777777795,9.1,149,10.7,1011.0
2008-04-14,7500,-1.0000000000000004,-2.8888888888888884,2.8888888888888906,9.1,149,13.3,1011.0
2008-04-16,7650,-1.4999999999999996,-3.6666666666666674,0.6666666666666683,9.1,194,7.3,1011.0
2008-04-21,7800,-1.3333333333333326,-2.7777777777777777,1.555555555555554,9.1,142,11.7,1011.0
2008-04-22,7650,-1.1111111111111112,-2.7777777777777777,1.8888888888888882,9.1,120,14.8,1011.0
2008-04-24,7650,-1.1666666666666674,-4.444444444444445,2.7777777777777777,9.1,229,11.7,1011.0
2008-04-28,11750,-3.0555555555555554,-4.444444444444445,0.5555555555555556,8.9,229,8.5,1011.0
2008-05-02,11300,-3.3333333333333335,-5.0,0.16666666666666508,8.9,229,7.0,1011.0
2008-05-05,9500,-1.4444444444444453,-3.888888888888889,1.6666666666666667,2.5,229,12.0,1011.0
2008-05-07,9500,-2.9444444444444446,-4.222222222222223,-0.16666666666666707,2.5,236,5.8,1011.0
2008-05-09,9500,-2.2777777777777786,-3.888888888888889,1.6666666666666667,2.0,236,12.5,1011.0
2008-05-12,9250,-4.388888888888888,-5.555555555555555,-1.1111111111111112,19.1,215,12.4,1011.0
2008-05-13,9250,-3.3888888888888897,-5.555555555555555,-0.3888888888888885,10.7,215,11.8,1011.0
2008-05-14,9250,-3.7222222222222223,-5.277777777777778,-2.000000000000001,2.0,215,7.7,1011.0
2008-05-15,9375,-3.555555555555555,-5.555555555555555,-0.33333333333333415,23.1,215,7.9,1011.0
2008-05-16,9250,-3.6666666666666674,-5.222222222222221,-0.44444444444444486,23.1,215,8.9,1011.0
2008-05-19,9250,-1.8333333333333337,-4.444444444444445,0.777777777777777,4.1,215,11.4,1011.0
2008-05-20,9250,-2.5555555555555562,-3.3333333333333335,1.1111111111111112,4.1,215,11.4,1011.0
2008-05-21,9250,-2.7777777777777777,-3.888888888888889,0.6666666666666683,4.1,215,10.2,1011.0
2008-05-27,9250,-1.7777777777777775,-3.3333333333333335,0.9999999999999984,15.0,215,10.3,1011.0
2008-05-28,9250,-1.7777777777777775,-3.3333333333333335,1.1111111111111112,15.0,215,13.1,1011.0
2008-05-29,8900,-2.000000000000001,-3.7777777777777777,1.3333333333333326,15.0,249,11.5,1011.0
2008-05-30,9100,-1.3333333333333326,-3.7777777777777777,1.6666666666666667,15.0,249,10.2,1011.0
2008-06-02,9100,-3.2222222222222228,-4.444444444444445,0.44444444444444287,15.0,249,6.4,1011.0
2008-06-03,9100,-1.9444444444444444,-4.444444444444445,0.777777777777777,0.0,249,5.7,1011.0
2008-06-04,9100,-1.722222222222223,-3.888888888888889,1.555555555555554,0.0,249,6.5,1011.0
2008-06-05,9100,-1.4444444444444453,-4.333333333333333,1.1111111111111112,0.0,249,7.2,1011.0
2008-06-06,9100,-1.6666666666666667,-3.3333333333333335,0.777777777777777,0.0,249,6.7,1011.0
2008-06-09,9050,-2.7777777777777777,-4.333333333333333,0.0,0.0,249,5.3,1011.0
2008-06-10,9100,-2.4444444444444438,-4.166666666666667,0.7222222222222207,0.0,249,10.5,1011.0
2008-06-11,9100,-3.888888888888889,-4.444444444444445,-1.6666666666666667,3.0,249,4.9,1011.0
2008-06-12,9100,-3.277777777777777,-4.888888888888889,-1.2222222222222219,3.0,249,10.1,1011.0
2008-06-13,9100,-3.5000000000000004,-5.555555555555555,0.11111111111111269,3.0,249,10.1,1011.0
2008-06-16,9100,-2.5555555555555562,-5.0,0.38888888888889045,1.0,249,5.9,1011.0
2008-06-17,9100,-2.8888888888888884,-5.0,0.5555555555555556,1.0,249,4.0,1011.0
2008-06-18,9100,-2.7777777777777777,-5.0,0.5555555555555556,1.0,249,4.0,1011.0
2008-06-19,9100,-2.166666666666666,-4.777777777777779,0.22222222222222143,2.0,249,5.3,1011.0
2008-06-20,9100,-2.0555555555555554,-4.444444444444445,0.944444444444446,0.0,249,6.9,1011.0
2008-06-23,9100,-1.722222222222223,-3.8333333333333326,1.2222222222222239,0.0,251,11.2,1011.0
